question_id,split_name,task_family,diacritic_consistency,question_has_diacritics,answer_has_diacritics,question_normalization_suspect,answer_normalization_suspect
950,single_train,single,both_with_diacritics,True,True,False,False
955,single_train,single,question_text_with_diacritics,True,False,False,False
953,single_train,single,both_with_diacritics,True,True,False,False
951,single_train,single,both_with_diacritics,True,True,False,False
952,single_train,single,question_text_with_diacritics,True,False,False,False
949,single_train,single,question_text_with_diacritics,True,False,False,False
954,single_train,single,both_with_diacritics,True,True,False,False
141825,single_train,single,both_with_diacritics,True,True,False,False
141829,single_train,single,both_with_diacritics,True,True,False,False
141823,single_train,single,answer_missing_diacritics,True,False,False,False
141826,single_train,single,both_with_diacritics,True,True,False,False
141824,single_train,single,question_text_with_diacritics,True,False,False,False
141818,single_train,single,answer_missing_diacritics,True,False,False,False
141827,single_train,single,answer_missing_diacritics,True,False,False,False
59023,single_train,single,both_with_diacritics,True,True,False,False
59027,single_train,single,answer_missing_diacritics,True,False,False,False
59025,single_train,single,answer_missing_diacritics,True,False,False,False
59026,single_train,single,both_with_diacritics,True,True,False,False
59022,single_train,single,both_with_diacritics,True,True,False,False
59024,single_train,single,both_with_diacritics,True,True,False,False
41191,single_train,single,question_text_with_diacritics,True,False,False,False
41187,single_train,single,both_with_diacritics,True,True,False,False
41189,single_train,single,both_with_diacritics,True,True,False,False
41188,single_train,single,question_text_with_diacritics,True,False,False,False
41186,single_train,single,question_text_with_diacritics,True,False,False,False
84122,single_train,single,both_with_diacritics,True,True,False,False
84125,single_train,single,question_text_with_diacritics,True,False,False,False
84120,single_train,single,both_with_diacritics,True,True,False,False
84123,single_train,single,both_with_diacritics,True,True,False,False
84121,single_train,single,both_with_diacritics,True,True,False,False
84127,single_train,single,question_text_with_diacritics,True,False,False,False
84119,single_train,single,both_with_diacritics,True,True,False,False
17734,single_train,single,both_with_diacritics,True,True,False,False
17740,single_train,single,both_with_diacritics,True,True,False,False
17737,single_train,single,question_text_with_diacritics,True,False,False,False
17736,single_train,single,both_with_diacritics,True,True,False,False
84641,single_train,single,question_text_with_diacritics,True,False,False,False
84643,single_train,single,both_with_diacritics,True,True,False,False
84639,single_train,single,both_with_diacritics,True,True,False,False
84646,single_train,single,question_text_with_diacritics,True,False,False,False
84644,single_train,single,question_text_with_diacritics,True,False,False,False
84645,single_train,single,question_text_with_diacritics,True,False,False,False
84640,single_train,single,both_with_diacritics,True,True,False,False
84642,single_train,single,both_with_diacritics,True,True,False,False
37628,single_train,single,both_with_diacritics,True,True,False,False
37624,single_train,single,both_with_diacritics,True,True,False,False
37629,single_train,single,question_text_with_diacritics,True,False,False,False
37630,single_train,single,both_with_diacritics,True,True,False,False
37622,single_train,single,both_with_diacritics,True,True,False,False
37623,single_train,single,question_text_with_diacritics,True,False,False,False
37632,single_train,single,answer_missing_diacritics,True,False,False,False
37626,single_train,single,both_with_diacritics,True,True,False,False
37627,single_train,single,both_with_diacritics,True,True,False,False
37625,single_train,single,both_with_diacritics,True,True,False,False
37631,single_train,single,both_with_diacritics,True,True,False,False
77546,single_train,single,both_with_diacritics,True,True,False,False
77544,single_train,single,both_with_diacritics,True,True,False,False
77543,single_train,single,both_with_diacritics,True,True,False,False
77539,single_train,single,both_with_diacritics,True,True,False,False
77541,single_train,single,question_text_with_diacritics,True,False,False,False
77540,single_train,single,both_with_diacritics,True,True,False,False
77542,single_train,single,both_with_diacritics,True,True,False,False
77545,single_train,single,question_text_with_diacritics,True,False,False,False
55554,single_train,single,both_with_diacritics,True,True,False,False
55555,single_train,single,both_with_diacritics,True,True,False,False
55551,single_train,single,both_with_diacritics,True,True,False,False
55556,single_train,single,answer_missing_diacritics,True,False,False,False
55552,single_train,single,both_with_diacritics,True,True,False,False
55553,single_train,single,both_with_diacritics,True,True,False,False
55557,single_train,single,answer_missing_diacritics,True,False,False,False
124908,single_train,single,question_text_with_diacritics,True,False,False,False
124911,single_train,single,question_text_with_diacritics,True,False,False,False
124919,single_train,single,question_text_with_diacritics,True,False,False,False
124910,single_train,single,both_with_diacritics,True,True,False,False
124918,single_train,single,both_with_diacritics,True,True,False,False
124907,single_train,single,question_text_with_diacritics,True,False,False,False
124915,single_train,single,question_text_with_diacritics,True,False,False,False
124914,single_train,single,both_with_diacritics,True,True,False,False
124912,single_train,single,answer_missing_diacritics,True,False,False,False
124909,single_train,single,both_with_diacritics,True,True,False,False
124913,single_train,single,question_text_with_diacritics,True,False,False,False
50305,single_train,single,both_with_diacritics,True,True,False,False
50309,single_train,single,answer_missing_diacritics,True,False,False,False
50303,single_train,single,both_with_diacritics,True,True,False,False
50306,single_train,single,both_with_diacritics,True,True,False,False
50308,single_train,single,both_with_diacritics,True,True,False,False
50302,single_train,single,both_with_diacritics,True,True,False,False
50307,single_train,single,both_with_diacritics,True,True,False,False
50304,single_train,single,both_with_diacritics,True,True,False,False
77408,single_train,single,question_text_with_diacritics,True,False,False,False
77406,single_train,single,both_with_diacritics,True,True,False,False
77407,single_train,single,both_with_diacritics,True,True,False,False
77405,single_train,single,both_with_diacritics,True,True,False,False
29891,single_train,single,both_with_diacritics,True,True,False,False
29888,single_train,single,both_with_diacritics,True,True,False,False
29887,single_train,single,both_with_diacritics,True,True,False,False
29890,single_train,single,question_text_with_diacritics,True,False,False,False
29886,single_train,single,question_text_with_diacritics,True,False,False,False
29889,single_train,single,question_text_with_diacritics,True,False,False,False
61138,single_train,single,answer_missing_diacritics,True,False,False,False
61139,single_train,single,answer_missing_diacritics,True,False,False,False
61134,single_train,single,both_with_diacritics,True,True,False,False
61136,single_train,single,answer_missing_diacritics,True,False,False,False
61135,single_train,single,both_with_diacritics,True,True,False,False
61137,single_train,single,both_with_diacritics,True,True,False,False
160658,single_train,single,question_text_with_diacritics,True,False,False,False
160657,single_train,single,question_text_with_diacritics,True,False,False,False
160653,single_train,single,both_with_diacritics,True,True,False,False
160661,single_train,single,question_text_with_diacritics,True,False,False,False
160656,single_train,single,both_with_diacritics,True,True,False,False
160655,single_train,single,both_with_diacritics,True,True,False,False
160654,single_train,single,question_text_with_diacritics,True,False,False,False
156108,single_train,single,both_with_diacritics,True,True,False,False
156112,single_train,single,question_text_with_diacritics,True,False,False,False
156109,single_train,single,question_text_with_diacritics,True,False,False,False
156106,single_train,single,both_with_diacritics,True,True,False,False
156110,single_train,single,answer_missing_diacritics,True,False,False,False
156107,single_train,single,both_with_diacritics,True,True,False,False
115640,single_train,single,question_text_with_diacritics,True,False,False,False
115637,single_train,single,question_text_with_diacritics,True,False,False,False
115639,single_train,single,both_with_diacritics,True,True,False,False
115642,single_train,single,question_text_with_diacritics,True,False,False,False
115645,single_train,single,both_with_diacritics,True,True,False,False
115638,single_train,single,both_with_diacritics,True,True,False,False
115643,single_train,single,answer_missing_diacritics,True,False,False,False
115644,single_train,single,both_with_diacritics,True,True,False,False
115646,single_train,single,question_text_with_diacritics,True,False,False,False
60599,single_train,single,answer_missing_diacritics,True,False,False,False
60597,single_train,single,both_with_diacritics,True,True,False,False
60600,single_train,single,answer_missing_diacritics,True,False,False,False
60598,single_train,single,question_text_with_diacritics,True,False,False,False
27139,single_train,single,question_text_with_diacritics,True,False,False,False
27137,single_train,single,both_with_diacritics,True,True,False,False
27138,single_train,single,both_with_diacritics,True,True,False,False
27136,single_train,single,both_with_diacritics,True,True,False,False
39390,single_train,single,answer_missing_diacritics,True,False,False,False
39399,single_train,single,question_text_with_diacritics,True,False,False,False
39391,single_train,single,both_with_diacritics,True,True,False,False
39395,single_train,single,both_with_diacritics,True,True,False,False
39393,single_train,single,question_text_with_diacritics,True,False,False,False
39392,single_train,single,answer_missing_diacritics,True,False,False,False
39394,single_train,single,answer_missing_diacritics,True,False,False,False
149564,single_train,single,question_text_with_diacritics,True,False,False,False
149562,single_train,single,answer_missing_diacritics,True,False,False,False
149563,single_train,single,answer_missing_diacritics,True,False,False,False
149565,single_train,single,question_text_with_diacritics,True,False,False,False
50342,single_train,single,both_with_diacritics,True,True,False,False
50341,single_train,single,both_with_diacritics,True,True,False,False
50345,single_train,single,both_with_diacritics,True,True,False,False
50346,single_train,single,both_with_diacritics,True,True,False,False
50340,single_train,single,both_with_diacritics,True,True,False,False
50344,single_train,single,answer_missing_diacritics,True,False,False,False
50343,single_train,single,both_with_diacritics,True,True,False,False
61602,single_train,single,both_with_diacritics,True,True,False,False
61603,single_train,single,answer_missing_diacritics,True,False,False,False
61601,single_train,single,both_with_diacritics,True,True,False,False
61599,single_train,single,both_with_diacritics,True,True,False,False
61600,single_train,single,answer_missing_diacritics,True,False,False,False
151350,single_train,single,answer_missing_diacritics,True,False,False,False
151345,single_train,single,answer_missing_diacritics,True,False,False,False
151348,single_train,single,question_text_with_diacritics,True,False,False,False
151352,single_train,single,answer_missing_diacritics,True,False,False,False
151349,single_train,single,both_with_diacritics,True,True,False,False
151351,single_train,single,question_text_with_diacritics,True,False,False,False
151347,single_train,single,both_with_diacritics,True,True,False,False
151346,single_train,single,answer_missing_diacritics,True,False,False,False
151353,single_train,single,question_text_with_diacritics,True,False,False,False
54340,single_train,single,answer_missing_diacritics,True,False,False,False
54341,single_train,single,both_with_diacritics,True,True,False,False
54338,single_train,single,both_with_diacritics,True,True,False,False
54344,single_train,single,question_text_with_diacritics,True,False,False,False
54343,single_train,single,question_text_with_diacritics,True,False,False,False
54339,single_train,single,both_with_diacritics,True,True,False,False
120443,single_train,single,both_with_diacritics,True,True,False,False
120438,single_train,single,both_with_diacritics,True,True,False,False
120445,single_train,single,both_with_diacritics,True,True,False,False
120440,single_train,single,both_with_diacritics,True,True,False,False
120446,single_train,single,both_with_diacritics,True,True,False,False
120439,single_train,single,both_with_diacritics,True,True,False,False
120448,single_train,single,question_text_with_diacritics,True,False,False,False
120447,single_train,single,question_text_with_diacritics,True,False,False,False
120441,single_train,single,question_text_with_diacritics,True,False,False,False
120442,single_train,single,both_with_diacritics,True,True,False,False
120444,single_train,single,both_with_diacritics,True,True,False,False
8551,single_train,single,both_with_diacritics,True,True,False,False
8548,single_train,single,both_with_diacritics,True,True,False,False
8547,single_train,single,both_with_diacritics,True,True,False,False
8552,single_train,single,question_text_with_diacritics,True,False,False,False
8550,single_train,single,question_text_with_diacritics,True,False,False,False
8553,single_train,single,answer_missing_diacritics,True,False,False,False
8549,single_train,single,both_with_diacritics,True,True,False,False
137444,single_train,single,answer_missing_diacritics,True,False,False,False
137435,single_train,single,both_with_diacritics,True,True,False,False
137443,single_train,single,question_text_with_diacritics,True,False,False,False
137438,single_train,single,both_with_diacritics,True,True,False,False
137440,single_train,single,question_text_with_diacritics,True,False,False,False
137433,single_train,single,both_with_diacritics,True,True,False,False
137437,single_train,single,answer_missing_diacritics,True,False,False,False
137441,single_train,single,question_text_with_diacritics,True,False,False,False
137439,single_train,single,both_with_diacritics,True,True,False,False
57457,single_train,single,answer_missing_diacritics,True,False,False,False
57452,single_train,single,both_with_diacritics,True,True,False,False
57458,single_train,single,both_with_diacritics,True,True,False,False
57453,single_train,single,both_with_diacritics,True,True,False,False
57456,single_train,single,answer_missing_diacritics,True,False,False,False
92482,single_train,single,question_text_with_diacritics,True,False,False,False
92481,single_train,single,question_text_with_diacritics,True,False,False,False
92477,single_train,single,both_with_diacritics,True,True,False,False
92478,single_train,single,question_text_with_diacritics,True,False,False,False
92474,single_train,single,question_text_with_diacritics,True,False,False,False
92484,single_train,single,question_text_with_diacritics,True,False,False,False
92475,single_train,single,question_text_with_diacritics,True,False,False,False
92479,single_train,single,both_with_diacritics,True,True,False,False
92483,single_train,single,question_text_with_diacritics,True,False,False,False
156327,single_train,single,question_text_with_diacritics,True,False,False,False
156329,single_train,single,question_text_with_diacritics,True,False,False,False
156331,single_train,single,both_with_diacritics,True,True,False,False
156324,single_train,single,both_with_diacritics,True,True,False,False
156323,single_train,single,both_with_diacritics,True,True,False,False
156330,single_train,single,both_with_diacritics,True,True,False,False
156332,single_train,single,both_with_diacritics,True,True,False,False
156325,single_train,single,both_with_diacritics,True,True,False,False
156326,single_train,single,question_text_with_diacritics,True,False,False,False
156328,single_train,single,both_with_diacritics,True,True,False,False
33666,single_train,single,both_with_diacritics,True,True,False,False
33671,single_train,single,both_with_diacritics,True,True,False,False
33665,single_train,single,both_with_diacritics,True,True,False,False
33668,single_train,single,question_text_with_diacritics,True,False,False,False
33669,single_train,single,both_with_diacritics,True,True,False,False
33670,single_train,single,both_with_diacritics,True,True,False,False
33672,single_train,single,question_text_with_diacritics,True,False,False,False
81670,single_train,single,both_with_diacritics,True,True,False,False
81674,single_train,single,both_with_diacritics,True,True,False,False
81669,single_train,single,question_text_with_diacritics,True,False,False,False
81671,single_train,single,both_with_diacritics,True,True,False,False
81672,single_train,single,question_text_with_diacritics,True,False,False,False
81675,single_train,single,question_text_with_diacritics,True,False,False,False
81676,single_train,single,question_text_with_diacritics,True,False,False,False
155556,single_train,single,question_text_with_diacritics,True,False,False,False
155552,single_train,single,question_text_with_diacritics,True,False,False,False
155554,single_train,single,both_with_diacritics,True,True,False,False
155550,single_train,single,both_with_diacritics,True,True,False,False
155551,single_train,single,question_text_with_diacritics,True,False,False,False
120086,single_train,single,both_with_diacritics,True,True,False,False
120085,single_train,single,both_with_diacritics,True,True,False,False
120081,single_train,single,both_with_diacritics,True,True,False,False
120084,single_train,single,both_with_diacritics,True,True,False,False
120083,single_train,single,both_with_diacritics,True,True,False,False
3959,single_train,single,question_text_with_diacritics,True,False,False,False
3960,single_train,single,both_with_diacritics,True,True,False,False
3962,single_train,single,question_text_with_diacritics,True,False,False,False
3965,single_train,single,question_text_with_diacritics,True,False,False,False
3958,single_train,single,both_with_diacritics,True,True,False,False
3957,single_train,single,both_with_diacritics,True,True,False,False
119821,single_train,single,both_with_diacritics,True,True,False,False
119814,single_train,single,answer_missing_diacritics,True,False,False,False
119818,single_train,single,both_with_diacritics,True,True,False,False
119816,single_train,single,answer_missing_diacritics,True,False,False,False
119822,single_train,single,both_with_diacritics,True,True,False,False
119815,single_train,single,both_with_diacritics,True,True,False,False
119819,single_train,single,both_with_diacritics,True,True,False,False
119817,single_train,single,answer_missing_diacritics,True,False,False,False
119820,single_train,single,answer_missing_diacritics,True,False,False,False
4289,single_train,single,both_with_diacritics,True,True,False,False
4292,single_train,single,question_text_with_diacritics,True,False,False,False
4285,single_train,single,both_with_diacritics,True,True,False,False
4288,single_train,single,question_text_with_diacritics,True,False,False,False
4287,single_train,single,both_with_diacritics,True,True,False,False
4286,single_train,single,answer_missing_diacritics,True,False,False,False
4290,single_train,single,both_with_diacritics,True,True,False,False
4293,single_train,single,both_with_diacritics,True,True,False,False
49581,single_train,single,question_text_with_diacritics,True,False,False,False
49580,single_train,single,question_text_with_diacritics,True,False,False,False
49576,single_train,single,answer_missing_diacritics,True,False,False,False
49577,single_train,single,answer_missing_diacritics,True,False,False,False
49578,single_train,single,both_with_diacritics,True,True,False,False
49579,single_train,single,question_text_with_diacritics,True,False,False,False
49575,single_train,single,both_with_diacritics,True,True,False,False
49572,single_train,single,both_with_diacritics,True,True,False,False
49574,single_train,single,both_with_diacritics,True,True,False,False
49573,single_train,single,both_with_diacritics,True,True,False,False
33747,single_train,single,both_with_diacritics,True,True,False,False
33742,single_train,single,both_with_diacritics,True,True,False,False
33743,single_train,single,question_text_with_diacritics,True,False,False,False
33741,single_train,single,both_with_diacritics,True,True,False,False
33745,single_train,single,question_text_with_diacritics,True,False,False,False
33740,single_train,single,both_with_diacritics,True,True,False,False
33744,single_train,single,both_with_diacritics,True,True,False,False
124588,single_train,single,both_with_diacritics,True,True,False,False
124589,single_train,single,both_with_diacritics,True,True,False,False
124584,single_train,single,both_with_diacritics,True,True,False,False
124592,single_train,single,both_with_diacritics,True,True,False,False
124585,single_train,single,both_with_diacritics,True,True,False,False
124595,single_train,single,question_text_with_diacritics,True,False,False,False
124590,single_train,single,both_with_diacritics,True,True,False,False
124591,single_train,single,both_with_diacritics,True,True,False,False
124587,single_train,single,both_with_diacritics,True,True,False,False
124586,single_train,single,both_with_diacritics,True,True,False,False
124593,single_train,single,question_text_with_diacritics,True,False,False,False
49180,single_train,single,both_with_diacritics,True,True,False,False
49182,single_train,single,both_with_diacritics,True,True,False,False
49185,single_train,single,both_with_diacritics,True,True,False,False
49181,single_train,single,both_with_diacritics,True,True,False,False
49189,single_train,single,question_text_with_diacritics,True,False,False,False
49183,single_train,single,both_with_diacritics,True,True,False,False
49186,single_train,single,answer_missing_diacritics,True,False,False,False
49187,single_train,single,both_with_diacritics,True,True,False,False
49188,single_train,single,question_text_with_diacritics,True,False,False,False
49184,single_train,single,both_with_diacritics,True,True,False,False
158916,single_train,single,question_text_with_diacritics,True,False,False,False
158910,single_train,single,both_with_diacritics,True,True,False,False
158912,single_train,single,both_with_diacritics,True,True,False,False
158908,single_train,single,both_with_diacritics,True,True,False,False
158906,single_train,single,answer_missing_diacritics,True,False,False,False
150305,single_train,single,question_text_with_diacritics,True,False,False,False
150303,single_train,single,question_text_with_diacritics,True,False,False,False
150299,single_train,single,both_with_diacritics,True,True,False,False
150297,single_train,single,both_with_diacritics,True,True,False,False
150298,single_train,single,both_with_diacritics,True,True,False,False
150302,single_train,single,both_with_diacritics,True,True,False,False
150301,single_train,single,both_with_diacritics,True,True,False,False
150300,single_train,single,question_text_with_diacritics,True,False,False,False
22634,single_train,single,both_with_diacritics,True,True,False,False
22632,single_train,single,question_text_with_diacritics,True,False,False,False
22633,single_train,single,question_text_with_diacritics,True,False,False,False
22635,single_train,single,question_text_with_diacritics,True,False,False,False
22630,single_train,single,both_with_diacritics,True,True,False,False
22629,single_train,single,both_with_diacritics,True,True,False,False
22631,single_train,single,both_with_diacritics,True,True,False,False
32441,single_train,single,question_text_with_diacritics,True,False,False,False
32444,single_train,single,both_with_diacritics,True,True,False,False
32440,single_train,single,both_with_diacritics,True,True,False,False
32439,single_train,single,both_with_diacritics,True,True,False,False
32438,single_train,single,both_with_diacritics,True,True,False,False
32443,single_train,single,both_with_diacritics,True,True,False,False
32446,single_train,single,question_text_with_diacritics,True,False,False,False
32442,single_train,single,both_with_diacritics,True,True,False,False
67445,single_train,single,both_with_diacritics,True,True,False,False
67448,single_train,single,question_text_with_diacritics,True,False,False,False
67441,single_train,single,answer_missing_diacritics,True,False,False,False
67451,single_train,single,both_with_diacritics,True,True,False,False
67447,single_train,single,question_text_with_diacritics,True,False,False,False
67453,single_train,single,answer_missing_diacritics,True,False,False,False
67452,single_train,single,both_with_diacritics,True,True,False,False
67443,single_train,single,question_text_with_diacritics,True,False,False,False
67446,single_train,single,both_with_diacritics,True,True,False,False
67444,single_train,single,both_with_diacritics,True,True,False,False
67449,single_train,single,both_with_diacritics,True,True,False,False
67442,single_train,single,both_with_diacritics,True,True,False,False
67450,single_train,single,question_text_with_diacritics,True,False,False,False
23110,single_train,single,question_text_with_diacritics,True,False,False,False
23112,single_train,single,question_text_with_diacritics,True,False,False,False
23115,single_train,single,both_with_diacritics,True,True,False,False
23113,single_train,single,question_text_with_diacritics,True,False,False,False
23114,single_train,single,both_with_diacritics,True,True,False,False
23116,single_train,single,question_text_with_diacritics,True,False,False,False
23111,single_train,single,both_with_diacritics,True,True,False,False
130866,single_train,single,both_with_diacritics,True,True,False,False
130871,single_train,single,both_with_diacritics,True,True,False,False
130865,single_train,single,both_with_diacritics,True,True,False,False
130867,single_train,single,both_with_diacritics,True,True,False,False
130872,single_train,single,both_with_diacritics,True,True,False,False
130869,single_train,single,both_with_diacritics,True,True,False,False
130870,single_train,single,both_with_diacritics,True,True,False,False
27212,single_train,single,question_text_with_diacritics,True,False,False,False
27214,single_train,single,question_text_with_diacritics,True,False,False,False
27210,single_train,single,both_with_diacritics,True,True,False,False
27213,single_train,single,both_with_diacritics,True,True,False,False
27209,single_train,single,both_with_diacritics,True,True,False,False
27211,single_train,single,both_with_diacritics,True,True,False,False
113797,single_train,single,question_text_with_diacritics,True,False,False,False
113799,single_train,single,question_text_with_diacritics,True,False,False,False
113805,single_train,single,question_text_with_diacritics,True,False,False,False
113800,single_train,single,both_with_diacritics,True,True,False,False
113802,single_train,single,answer_missing_diacritics,True,False,False,False
113798,single_train,single,both_with_diacritics,True,True,False,False
59415,single_train,single,both_with_diacritics,True,True,False,False
59414,single_train,single,both_with_diacritics,True,True,False,False
59416,single_train,single,both_with_diacritics,True,True,False,False
59411,single_train,single,both_with_diacritics,True,True,False,False
59412,single_train,single,both_with_diacritics,True,True,False,False
59413,single_train,single,both_with_diacritics,True,True,False,False
19916,single_train,single,question_text_with_diacritics,True,False,False,False
19920,single_train,single,question_text_with_diacritics,True,False,False,False
19919,single_train,single,both_with_diacritics,True,True,False,False
19914,single_train,single,both_with_diacritics,True,True,False,False
19917,single_train,single,both_with_diacritics,True,True,False,False
19918,single_train,single,question_text_with_diacritics,True,False,False,False
19923,single_train,single,both_with_diacritics,True,True,False,False
19915,single_train,single,both_with_diacritics,True,True,False,False
19924,single_train,single,question_text_with_diacritics,True,False,False,False
19922,single_train,single,both_with_diacritics,True,True,False,False
96710,single_train,single,question_text_with_diacritics,True,False,False,False
96704,single_train,single,both_with_diacritics,True,True,False,False
96708,single_train,single,both_with_diacritics,True,True,False,False
96709,single_train,single,both_with_diacritics,True,True,False,False
96706,single_train,single,both_with_diacritics,True,True,False,False
96711,single_train,single,both_with_diacritics,True,True,False,False
96707,single_train,single,question_text_with_diacritics,True,False,False,False
57412,single_train,single,both_with_diacritics,True,True,False,False
57410,single_train,single,answer_missing_diacritics,True,False,False,False
57413,single_train,single,answer_missing_diacritics,True,False,False,False
57409,single_train,single,both_with_diacritics,True,True,False,False
57411,single_train,single,answer_missing_diacritics,True,False,False,False
146509,single_train,single,both_with_diacritics,True,True,False,False
146515,single_train,single,both_with_diacritics,True,True,False,False
146519,single_train,single,question_text_with_diacritics,True,False,False,False
146518,single_train,single,answer_missing_diacritics,True,False,False,False
146517,single_train,single,both_with_diacritics,True,True,False,False
146516,single_train,single,question_text_with_diacritics,True,False,False,False
146514,single_train,single,answer_missing_diacritics,True,False,False,False
139746,single_train,single,both_with_diacritics,True,True,False,False
139739,single_train,single,both_with_diacritics,True,True,False,False
139741,single_train,single,both_with_diacritics,True,True,False,False
139748,single_train,single,both_with_diacritics,True,True,False,False
139749,single_train,single,both_with_diacritics,True,True,False,False
139744,single_train,single,question_text_with_diacritics,True,False,False,False
139747,single_train,single,both_with_diacritics,True,True,False,False
139745,single_train,single,both_with_diacritics,True,True,False,False
97590,single_train,single,question_text_with_diacritics,True,False,False,False
97589,single_train,single,both_with_diacritics,True,True,False,False
97588,single_train,single,both_with_diacritics,True,True,False,False
49829,single_train,single,both_with_diacritics,True,True,False,False
49827,single_train,single,both_with_diacritics,True,True,False,False
49830,single_train,single,both_with_diacritics,True,True,False,False
49828,single_train,single,both_with_diacritics,True,True,False,False
49832,single_train,single,both_with_diacritics,True,True,False,False
49831,single_train,single,answer_missing_diacritics,True,False,False,False
49826,single_train,single,both_with_diacritics,True,True,False,False
46496,single_train,single,question_text_with_diacritics,True,False,False,False
46492,single_train,single,question_text_with_diacritics,True,False,False,False
46495,single_train,single,both_with_diacritics,True,True,False,False
46486,single_train,single,both_with_diacritics,True,True,False,False
46491,single_train,single,both_with_diacritics,True,True,False,False
46490,single_train,single,both_with_diacritics,True,True,False,False
46493,single_train,single,question_text_with_diacritics,True,False,False,False
46489,single_train,single,question_text_with_diacritics,True,False,False,False
46487,single_train,single,both_with_diacritics,True,True,False,False
46488,single_train,single,both_with_diacritics,True,True,False,False
104308,single_train,single,both_with_diacritics,True,True,False,False
104310,single_train,single,question_text_with_diacritics,True,False,False,False
104304,single_train,single,both_with_diacritics,True,True,False,False
104307,single_train,single,question_text_with_diacritics,True,False,False,False
104306,single_train,single,both_with_diacritics,True,True,False,False
104309,single_train,single,both_with_diacritics,True,True,False,False
34365,single_train,single,answer_missing_diacritics,True,False,False,False
34367,single_train,single,both_with_diacritics,True,True,False,False
34373,single_train,single,both_with_diacritics,True,True,False,False
34366,single_train,single,answer_missing_diacritics,True,False,False,False
34369,single_train,single,question_text_with_diacritics,True,False,False,False
34368,single_train,single,answer_missing_diacritics,True,False,False,False
34372,single_train,single,answer_missing_diacritics,True,False,False,False
34370,single_train,single,both_with_diacritics,True,True,False,False
34371,single_train,single,question_text_with_diacritics,True,False,False,False
4394,single_train,single,question_text_with_diacritics,True,False,False,False
4391,single_train,single,question_text_with_diacritics,True,False,False,False
4390,single_train,single,both_with_diacritics,True,True,False,False
4392,single_train,single,answer_missing_diacritics,True,False,False,False
4386,single_train,single,both_with_diacritics,True,True,False,False
4388,single_train,single,both_with_diacritics,True,True,False,False
4389,single_train,single,both_with_diacritics,True,True,False,False
4385,single_train,single,both_with_diacritics,True,True,False,False
4387,single_train,single,question_text_with_diacritics,True,False,False,False
4384,single_train,single,answer_missing_diacritics,True,False,False,False
132861,single_train,single,question_text_with_diacritics,True,False,False,False
132868,single_train,single,question_text_with_diacritics,True,False,False,False
132859,single_train,single,both_with_diacritics,True,True,False,False
132860,single_train,single,both_with_diacritics,True,True,False,False
132858,single_train,single,answer_missing_diacritics,True,False,False,False
132863,single_train,single,both_with_diacritics,True,True,False,False
132865,single_train,single,question_text_with_diacritics,True,False,False,False
132864,single_train,single,both_with_diacritics,True,True,False,False
14208,single_train,single,both_with_diacritics,True,True,False,False
14211,single_train,single,question_text_with_diacritics,True,False,False,False
14210,single_train,single,both_with_diacritics,True,True,False,False
23969,single_train,single,question_text_with_diacritics,True,False,False,False
23963,single_train,single,both_with_diacritics,True,True,False,False
23965,single_train,single,both_with_diacritics,True,True,False,False
23962,single_train,single,both_with_diacritics,True,True,False,False
23966,single_train,single,question_text_with_diacritics,True,False,False,False
23964,single_train,single,question_text_with_diacritics,True,False,False,False
35322,single_train,single,question_text_with_diacritics,True,False,False,False
35321,single_train,single,both_with_diacritics,True,True,False,False
35313,single_train,single,answer_missing_diacritics,True,False,False,False
35315,single_train,single,answer_missing_diacritics,True,False,False,False
35312,single_train,single,both_with_diacritics,True,True,False,False
35320,single_train,single,answer_missing_diacritics,True,False,False,False
35314,single_train,single,both_with_diacritics,True,True,False,False
35317,single_train,single,both_with_diacritics,True,True,False,False
35316,single_train,single,both_with_diacritics,True,True,False,False
35318,single_train,single,question_text_with_diacritics,True,False,False,False
35319,single_train,single,both_with_diacritics,True,True,False,False
124576,single_train,single,both_with_diacritics,True,True,False,False
124581,single_train,single,both_with_diacritics,True,True,False,False
124582,single_train,single,question_text_with_diacritics,True,False,False,False
124575,single_train,single,both_with_diacritics,True,True,False,False
124579,single_train,single,both_with_diacritics,True,True,False,False
124574,single_train,single,both_with_diacritics,True,True,False,False
124578,single_train,single,both_with_diacritics,True,True,False,False
124577,single_train,single,both_with_diacritics,True,True,False,False
120098,single_train,single,answer_missing_diacritics,True,False,False,False
120097,single_train,single,answer_missing_diacritics,True,False,False,False
120099,single_train,single,answer_missing_diacritics,True,False,False,False
120093,single_train,single,both_with_diacritics,True,True,False,False
120091,single_train,single,both_with_diacritics,True,True,False,False
120095,single_train,single,both_with_diacritics,True,True,False,False
120100,single_train,single,question_text_with_diacritics,True,False,False,False
120094,single_train,single,answer_missing_diacritics,True,False,False,False
120096,single_train,single,both_with_diacritics,True,True,False,False
120090,single_train,single,answer_missing_diacritics,True,False,False,False
120092,single_train,single,answer_missing_diacritics,True,False,False,False
89349,single_train,single,question_text_with_diacritics,True,False,False,False
89348,single_train,single,question_text_with_diacritics,True,False,False,False
89346,single_train,single,answer_missing_diacritics,True,False,False,False
89350,single_train,single,question_text_with_diacritics,True,False,False,False
89342,single_train,single,question_text_with_diacritics,True,False,False,False
89344,single_train,single,answer_missing_diacritics,True,False,False,False
68881,single_train,single,both_with_diacritics,True,True,False,False
68883,single_train,single,question_text_with_diacritics,True,False,False,False
