image_path,split_names,task_families,width,height,aspect_ratio,shorter_side,usage_count
images/13139.jpg,multi_test,multi,1563,1269,1.231678,1269,1
images/1314.jpg,multi_train,multi,2250,2962,0.759622,2250,3
images/13142.jpg,multi_train,multi,2629,3123,0.841819,2629,5
images/13143.jpg,"multi_train,single_train","multi,single",2629,3123,0.841819,2629,11
images/13144.jpg,multi_train,multi,2103,2646,0.794785,2103,5
images/13145.jpg,multi_train,multi,1081,1728,0.625579,1081,4
images/13146.jpg,multi_train,multi,1889,3425,0.551533,1889,1
images/13147.jpg,multi_train,multi,992,1472,0.673913,992,3
images/1315.jpg,multi_train,multi,2500,3197,0.781983,2500,5
images/13150.jpg,multi_train,multi,992,1213,0.817807,992,1
images/13151.jpg,multi_train,multi,720,1098,0.655738,720,2
images/13152.jpg,multi_train,multi,720,1098,0.655738,720,1
images/13153.jpg,"multi_train,single_train","multi,single",720,1098,0.655738,720,5
images/13154.jpg,single_train,single,1754,2676,0.655456,1754,5
images/13156.jpg,multi_train,multi,720,1098,0.655738,720,3
images/13157.jpg,single_train,single,1754,2676,0.655456,1754,5
images/13158.jpg,multi_train,multi,720,1098,0.655738,720,1
images/1316.jpg,multi_train,multi,2500,4512,0.554078,2500,3
images/13160.jpg,multi_train,multi,2250,5015,0.448654,2250,4
images/13162.jpg,multi_train,multi,2250,3756,0.599042,2250,4
images/13165.jpg,multi_train,multi,1030,1215,0.847737,1030,3
images/13168.jpg,multi_train,multi,1030,1215,0.847737,1030,3
images/13169.jpg,multi_train,multi,2433,3445,0.706241,2433,7
images/1317.jpg,multi_train,multi,1000,1204,0.830565,1000,2
images/13172.jpg,multi_train,multi,2433,3445,0.706241,2433,9
images/13176.jpg,single_train,single,2171,3483,0.623313,2171,8
images/13177.jpg,multi_train,multi,2433,3703,0.657035,2433,6
images/13178.jpg,"multi_train,single_train","multi,single",1351,2160,0.625463,1351,10
images/1318.jpg,multi_train,multi,2500,2379,1.050862,2379,1
images/13182.jpg,multi_train,multi,2338,3855,0.606485,2338,2
images/13183.jpg,single_train,single,3187,5457,0.584021,3187,4
images/13185.jpg,multi_train,multi,992,1782,0.556678,992,1
images/13186.jpg,multi_train,multi,1351,2160,0.625463,1351,7
images/13189.jpg,multi_train,multi,1351,2258,0.598317,1351,9
images/1319.jpg,multi_test,multi,2500,2813,0.888731,2500,2
images/13190.jpg,multi_train,multi,1351,2258,0.598317,1351,7
images/13191.jpg,"multi_train,single_train","multi,single",992,1531,0.647943,992,11
images/13195.jpg,multi_train,multi,1263,2449,0.515721,1263,2
images/13196.jpg,multi_train,multi,2823,7065,0.399575,2823,3
images/13197.jpg,multi_train,multi,1355,3266,0.414881,1355,2
images/13198.jpg,multi_train,multi,2821,4688,0.601749,2821,2
images/13199.jpg,multi_train,multi,2250,3691,0.609591,2250,5
images/1320.jpg,multi_train,multi,1363,1053,1.294397,1053,7
images/13200.jpg,multi_train,multi,2055,2671,0.769375,2055,6
images/13201.jpg,multi_train,multi,1800,2953,0.60955,1800,5
images/13202.jpg,multi_train,multi,1800,2953,0.60955,1800,5
images/13203.jpg,single_train,single,2398,3536,0.678167,2398,3
images/13204.jpg,multi_train,multi,3745,3060,1.223856,3060,3
images/13205.jpg,multi_train,multi,1800,2953,0.60955,1800,5
images/13206.jpg,multi_train,multi,2398,4566,0.525186,2398,3
images/13207.jpg,multi_train,multi,2821,5015,0.562512,2821,3
images/13208.jpg,multi_train,multi,4054,3304,1.226998,3304,3
images/13210.jpg,multi_train,multi,2171,4402,0.493185,2171,4
images/13215.jpg,multi_train,multi,2171,4314,0.503245,2171,3
images/13217.jpg,multi_train,multi,2171,4314,0.503245,2171,8
images/13219.jpg,single_train,single,2569,3514,0.731076,2569,5
images/13220.jpg,multi_train,multi,2598,3842,0.67621,2598,2
images/13221.jpg,multi_train,multi,2398,5868,0.408657,2398,3
images/13222.jpg,"multi_train,single_train","multi,single",4012,3973,1.009816,3973,8
images/13223.jpg,multi_train,multi,2973,3688,0.806128,2973,2
images/13224.jpg,multi_train,multi,1234,1814,0.680265,1234,4
images/13225.jpg,multi_train,multi,4268,4086,1.044542,4086,2
images/13226.jpg,"multi_train,single_train","multi,single",1080,1528,0.706806,1080,13
images/13228.jpg,multi_train,multi,2149,3805,0.564783,2149,1
images/13229.jpg,single_test,single,730,1450,0.503448,730,5
images/13230.jpg,"multi_train,single_train","multi,single",2812,4676,0.601369,2812,13
images/13231.jpg,multi_train,multi,2569,3514,0.731076,2569,10
images/13232.jpg,multi_train,multi,1042,2061,0.50558,1042,1
images/13233.jpg,multi_train,multi,2569,3514,0.731076,2569,3
images/13235.jpg,multi_train,multi,2569,3514,0.731076,2569,13
images/13236.jpg,multi_train,multi,2055,2811,0.731057,2055,3
images/13237.jpg,"multi_train,single_train","multi,single",2250,3449,0.652363,2250,13
images/13238.jpg,multi_train,multi,2250,3449,0.652363,2250,6
images/13239.jpg,"multi_train,single_train","multi,single",2055,2721,0.755237,2055,9
images/13240.jpg,multi_train,multi,2398,4776,0.502094,2398,3
images/13247.jpg,multi_train,multi,992,1403,0.707056,992,4
images/13248.jpg,multi_train,multi,1800,2352,0.765306,1800,3
images/1325.jpg,multi_train,multi,1017,1792,0.567522,1017,4
images/13252.jpg,single_train,single,992,1428,0.694678,992,5
images/13253.jpg,single_train,single,1017,1217,0.835661,1017,8
images/13256.jpg,single_train,single,1042,1815,0.574105,1042,8
images/13257.jpg,multi_train,multi,992,1428,0.694678,992,4
images/13258.jpg,multi_train,multi,992,2267,0.437583,992,2
images/13265.jpg,multi_train,multi,1417,3200,0.442812,1417,2
images/13268.jpg,"multi_train,single_train","multi,single",1240,3082,0.402336,1240,9
images/13272.jpg,multi_train,multi,2250,3486,0.645439,2250,1
images/13273.jpg,multi_train,multi,2250,6439,0.349433,2250,1
images/13274.jpg,multi_train,multi,1800,2267,0.794001,1800,3
images/13276.jpg,multi_train,multi,1087,1168,0.930651,1087,4
images/13278.jpg,multi_train,multi,992,3002,0.330446,992,1
images/13279.jpg,multi_train,multi,1509,2523,0.598098,1509,9
images/13280.jpg,multi_train,multi,2171,3948,0.549899,2171,1
images/13281.jpg,"multi_train,single_train","multi,single",2171,3948,0.549899,2171,12
images/13282.jpg,"multi_train,single_train","multi,single",2171,3948,0.549899,2171,6
images/13283.jpg,multi_train,multi,2171,3948,0.549899,2171,3
images/13284.jpg,multi_train,multi,2171,3948,0.549899,2171,4
images/13285.jpg,multi_train,multi,2171,3948,0.549899,2171,6
images/13286.jpg,multi_train,multi,2171,3948,0.549899,2171,1
images/13288.jpg,multi_train,multi,992,2169,0.457354,992,2
images/13290.jpg,multi_train,multi,1254,2242,0.559322,1254,2
images/13293.jpg,multi_test,multi,1003,1502,0.667776,1003,3
images/13294.jpg,multi_train,multi,2171,4429,0.490178,2171,1
images/13299.jpg,multi_train,multi,1875,3458,0.542221,1875,5
images/13300.jpg,multi_train,multi,1875,3458,0.542221,1875,1
images/13301.jpg,multi_train,multi,1200,1744,0.688073,1200,2
images/13302.jpg,multi_train,multi,1200,1744,0.688073,1200,2
images/13303.jpg,multi_train,multi,1200,1627,0.737554,1200,2
images/13306.jpg,multi_train,multi,1875,4668,0.401671,1875,6
images/13307.jpg,multi_train,multi,1500,1877,0.799148,1500,8
images/13309.jpg,multi_train,multi,1875,1841,1.018468,1841,3
images/13313.jpg,multi_train,multi,1875,4668,0.401671,1875,5
images/13314.jpg,multi_train,multi,2250,3365,0.668648,2250,2
images/1332.jpg,multi_train,multi,2000,2597,0.770119,2000,4
images/13320.jpg,"multi_train,single_train","multi,single",1875,4668,0.401671,1875,11
images/13321.jpg,multi_test,multi,2250,3365,0.668648,2250,3
images/13324.jpg,multi_train,multi,1875,3458,0.542221,1875,2
images/13325.jpg,multi_train,multi,1625,2033,0.799311,1625,9
images/13327.jpg,single_train,single,1750,4357,0.401653,1750,4
images/13328.jpg,multi_train,multi,1750,4357,0.401653,1750,4
images/13329.jpg,multi_train,multi,1950,3431,0.568347,1950,1
images/1333.jpg,multi_train,multi,2000,3610,0.554017,2000,5
images/13332.jpg,multi_train,multi,1750,4357,0.401653,1750,2
images/13335.jpg,single_train,single,1875,4668,0.401671,1875,7
images/13338.jpg,multi_train,multi,2367,4483,0.527995,2367,1
images/13342.jpg,"multi_test,single_test","multi,single",1200,2075,0.578313,1200,6
images/13346.jpg,multi_train,multi,1625,2033,0.799311,1625,7
images/13351.jpg,"multi_train,single_train","multi,single",1875,3066,0.611546,1875,12
images/1336.jpg,multi_train,multi,2000,3532,0.566251,2000,5
images/13361.jpg,multi_train,multi,1875,4668,0.401671,1875,2
images/13363.jpg,multi_train,multi,1875,4668,0.401671,1875,2
images/13365.jpg,multi_train,multi,1875,3249,0.577101,1875,6
images/1337.jpg,multi_train,multi,2000,2840,0.704225,2000,3
images/13372.jpg,single_train,single,1875,3739,0.501471,1875,6
images/13373.jpg,multi_train,multi,1875,3184,0.588882,1875,3
images/13374.jpg,multi_train,multi,1875,4668,0.401671,1875,5
images/13375.jpg,multi_train,multi,1254,1839,0.681892,1254,5
images/13376.jpg,multi_train,multi,1875,4668,0.401671,1875,2
images/13378.jpg,multi_train,multi,1875,3249,0.577101,1875,3
images/13380.jpg,multi_train,multi,1875,4065,0.461255,1875,2
images/13384.jpg,multi_train,multi,1875,3249,0.577101,1875,5
images/13387.jpg,multi_train,multi,1875,4668,0.401671,1875,4
images/13388.jpg,multi_train,multi,1875,3249,0.577101,1875,11
images/13389.jpg,multi_train,multi,1480,2290,0.646288,1480,4
images/13390.jpg,multi_train,multi,1875,4805,0.390219,1875,3
images/13392.jpg,multi_train,multi,2454,2084,1.177543,2084,2
images/13394.jpg,multi_test,multi,1875,4668,0.401671,1875,3
images/13401.jpg,multi_train,multi,1854,3007,0.616561,1854,4
images/13402.jpg,"multi_train,single_train","multi,single",2123,4836,0.438999,2123,11
images/13405.jpg,multi_test,multi,1254,2074,0.604629,1254,5
images/13406.jpg,multi_train,multi,1875,1909,0.98219,1875,1
images/13407.jpg,multi_train,multi,2250,3365,0.668648,2250,4
images/13409.jpg,multi_train,multi,1663,3590,0.463231,1663,1
images/1341.jpg,single_train,single,1440,2426,0.59357,1440,5
images/13410.jpg,multi_train,multi,963,1943,0.495625,963,1
images/13411.jpg,multi_train,multi,1875,5116,0.366497,1875,3
images/13412.jpg,single_train,single,1875,4668,0.401671,1875,4
images/13414.jpg,multi_test,multi,1254,2074,0.604629,1254,5
images/13417.jpg,multi_test,multi,730,1309,0.557678,730,5
images/13424.jpg,"multi_train,single_train","multi,single",730,1521,0.479947,730,8
images/13426.jpg,"multi_train,single_train","multi,single",730,1352,0.539941,730,11
images/13427.jpg,multi_train,multi,730,1352,0.539941,730,3
images/13428.jpg,multi_train,multi,730,1153,0.633131,730,2
images/13429.jpg,multi_train,multi,730,1091,0.669111,730,6
images/1343.jpg,"multi_train,single_train","multi,single",1594,1974,0.807497,1594,8
images/13431.jpg,multi_train,multi,730,2191,0.333181,730,8
images/13432.jpg,"multi_train,single_train","multi,single",730,1352,0.539941,730,10
images/13433.jpg,multi_train,multi,730,2023,0.36085,730,2
images/13434.jpg,multi_train,multi,730,1380,0.528986,730,5
images/13435.jpg,multi_train,multi,730,1660,0.439759,730,3
images/13437.jpg,"multi_train,single_train","multi,single",730,1352,0.539941,730,11
images/13438.jpg,multi_train,multi,730,2266,0.322154,730,8
images/13439.jpg,multi_train,multi,730,1489,0.490262,730,3
images/13441.jpg,multi_train,multi,730,1352,0.539941,730,3
images/13443.jpg,multi_train,multi,730,1352,0.539941,730,5
images/13444.jpg,single_train,single,730,1788,0.408277,730,5
images/13445.jpg,multi_train,multi,730,1489,0.490262,730,3
images/13446.jpg,multi_train,multi,730,1352,0.539941,730,3
images/13451.jpg,single_test,single,730,1983,0.368129,730,7
images/13453.jpg,multi_test,multi,730,1884,0.387473,730,1
images/13456.jpg,"multi_train,single_train","multi,single",730,1312,0.556402,730,13
images/13457.jpg,multi_train,multi,730,1406,0.519203,730,5
images/13458.jpg,multi_test,multi,730,1101,0.663034,730,3
images/13459.jpg,multi_train,multi,730,1076,0.678439,730,3
images/1346.jpg,multi_train,multi,3511,3119,1.125681,3119,1
images/13462.jpg,single_train,single,730,1101,0.663034,730,7
images/13465.jpg,multi_train,multi,730,1372,0.53207,730,4
images/13467.jpg,"multi_train,single_train","multi,single",730,1183,0.617075,730,11
images/13468.jpg,multi_train,multi,730,1085,0.672811,730,5
images/13469.jpg,multi_train,multi,730,1085,0.672811,730,1
images/13470.jpg,multi_train,multi,730,1948,0.374743,730,2
images/13473.jpg,multi_train,multi,730,1661,0.439494,730,3
images/13474.jpg,multi_train,multi,730,1622,0.450062,730,2
images/13475.jpg,multi_train,multi,730,913,0.799562,730,3
images/13478.jpg,multi_train,multi,730,831,0.87846,730,5
images/13479.jpg,multi_train,multi,730,1961,0.372259,730,1
images/13480.jpg,multi_train,multi,730,1842,0.396308,730,1
images/13481.jpg,single_train,single,730,1296,0.563272,730,4
images/13483.jpg,"multi_train,single_train","multi,single",730,1297,0.562837,730,15
images/13485.jpg,single_train,single,730,1594,0.457967,730,8
images/13486.jpg,multi_train,multi,730,1393,0.524049,730,5
images/13488.jpg,multi_train,multi,730,1282,0.569423,730,5
images/13490.jpg,multi_train,multi,730,1295,0.563707,730,5
images/13491.jpg,multi_train,multi,730,1216,0.600329,730,3
images/13493.jpg,"multi_train,single_train","multi,single",730,1231,0.593014,730,19
images/13494.jpg,multi_train,multi,730,1295,0.563707,730,2
images/13495.jpg,multi_train,multi,730,1564,0.466752,730,1
images/13496.jpg,multi_train,multi,730,913,0.799562,730,9
images/13497.jpg,multi_train,multi,730,2214,0.32972,730,1
images/13498.jpg,multi_train,multi,730,2128,0.343045,730,1
images/135.jpg,multi_test,multi,2500,3354,0.745379,2500,4
images/13503.jpg,multi_train,multi,730,2048,0.356445,730,1
images/13504.jpg,multi_train,multi,730,1373,0.531682,730,2
images/13506.jpg,multi_train,multi,730,1393,0.524049,730,5
images/13507.jpg,multi_train,multi,730,2114,0.345317,730,3
images/13508.jpg,"multi_train,single_train","multi,single",730,2273,0.321161,730,9
images/13509.jpg,multi_train,multi,730,1370,0.532847,730,3
images/13510.jpg,multi_train,multi,2250,4436,0.507214,2250,2
images/13511.jpg,multi_train,multi,1359,1362,0.997797,1359,4
images/13516.jpg,multi_test,multi,1476,2365,0.624101,1476,3
images/13517.jpg,multi_test,multi,1476,1911,0.77237,1476,3
images/13518.jpg,"multi_test,single_test","multi,single",1378,3179,0.43347,1378,5
images/13519.jpg,multi_train,multi,2250,4436,0.507214,2250,3
images/13522.jpg,multi_train,multi,2250,4436,0.507214,2250,4
images/13523.jpg,multi_train,multi,2250,4436,0.507214,2250,3
images/13524.jpg,single_train,single,730,671,1.087928,671,6
images/13525.jpg,multi_train,multi,730,1726,0.422943,730,3
images/13526.jpg,multi_train,multi,730,1792,0.407366,730,3
images/13527.jpg,multi_train,multi,730,1304,0.559816,730,2
images/13529.jpg,multi_train,multi,730,1183,0.617075,730,2
images/1353.jpg,multi_train,multi,2500,3246,0.770179,2500,4
images/13530.jpg,multi_train,multi,1200,3539,0.339079,1200,2
images/13532.jpg,multi_train,multi,1200,1749,0.686106,1200,2
images/13533.jpg,multi_train,multi,1200,1750,0.685714,1200,5
images/13534.jpg,multi_train,multi,1200,1692,0.70922,1200,5
images/13535.jpg,multi_train,multi,1200,1692,0.70922,1200,2
images/13539.jpg,single_train,single,1200,1676,0.71599,1200,3
images/1354.jpg,"multi_train,single_train","multi,single",2500,3300,0.757576,2500,13
images/13543.jpg,"multi_train,single_train","multi,single",730,1485,0.491582,730,7
images/13544.jpg,multi_train,multi,730,1247,0.585405,730,1
images/13546.jpg,single_train,single,730,1379,0.529369,730,5
images/13547.jpg,multi_train,multi,730,1405,0.519573,730,3
images/13549.jpg,multi_train,multi,730,1188,0.614478,730,1
images/1355.jpg,"multi_train,single_train","multi,single",1302,2394,0.54386,1302,17
images/13551.jpg,multi_train,multi,730,1552,0.470361,730,3
images/13552.jpg,multi_train,multi,1200,1664,0.721154,1200,3
images/13554.jpg,multi_test,multi,1200,1895,0.633245,1200,3
images/13555.jpg,multi_train,multi,1200,2666,0.450113,1200,2
images/13556.jpg,multi_train,multi,1200,2323,0.516573,1200,3
images/13558.jpg,multi_train,multi,1200,3354,0.357782,1200,4
images/1356.jpg,multi_test,multi,2501,3878,0.64492,2501,6
images/13563.jpg,multi_train,multi,1200,2289,0.524246,1200,3
images/13566.jpg,multi_train,multi,1200,1446,0.829876,1200,1
images/13567.jpg,multi_train,multi,1200,3494,0.343446,1200,3
images/13568.jpg,multi_train,multi,1200,2007,0.597907,1200,5
images/1357.jpg,multi_test,multi,2500,3186,0.784683,2500,2
images/13574.jpg,multi_train,multi,1200,1677,0.715564,1200,2
images/13575.jpg,"multi_train,single_train","multi,single",1200,2005,0.598504,1200,4
images/13577.jpg,multi_train,multi,1200,2469,0.486027,1200,1
images/13578.jpg,multi_train,multi,1200,1752,0.684932,1200,2
images/13579.jpg,multi_train,multi,1200,2340,0.512821,1200,2
images/1358.jpg,multi_train,multi,2000,3225,0.620155,2000,2
images/13581.jpg,multi_train,multi,1200,2481,0.483676,1200,1
images/13583.jpg,multi_train,multi,1200,2296,0.522648,1200,3
images/13584.jpg,single_train,single,1200,1599,0.750469,1200,5
images/13585.jpg,multi_train,multi,1200,3212,0.373599,1200,1
images/13590.jpg,single_train,single,1200,3431,0.349752,1200,4
images/13592.jpg,multi_train,multi,1200,2310,0.519481,1200,1
images/13593.jpg,multi_train,multi,1200,2086,0.575264,1200,2
images/13595.jpg,multi_train,multi,1200,2338,0.513259,1200,5
images/13597.jpg,multi_train,multi,1200,2150,0.55814,1200,5
images/13599.jpg,"multi_train,single_train","multi,single",2465,5301,0.465007,2465,10
images/13603.jpg,multi_train,multi,1754,2693,0.651318,1754,2
images/13607.jpg,multi_train,multi,1374,3102,0.44294,1374,3
images/13609.jpg,multi_train,multi,1875,2592,0.72338,1875,2
images/13612.jpg,multi_train,multi,730,1391,0.524802,730,8
images/13613.jpg,multi_train,multi,2302,5097,0.451638,2302,3
images/13614.jpg,multi_test,multi,2302,3173,0.725496,2302,2
images/13616.jpg,multi_train,multi,2302,4336,0.530904,2302,5
images/13617.jpg,multi_train,multi,2302,3729,0.617324,2302,1
images/13618.jpg,multi_train,multi,2302,4312,0.533859,2302,3
images/13620.jpg,multi_train,multi,730,1069,0.682881,730,1
images/13622.jpg,multi_train,multi,730,1131,0.645447,730,1
images/13626.jpg,multi_test,multi,1875,4506,0.416112,1875,3
images/13629.jpg,single_train,single,3588,4670,0.768308,3588,6
images/1363.jpg,multi_test,multi,2000,3430,0.58309,2000,2
images/13631.jpg,single_test,single,730,1152,0.633681,730,7
images/13636.jpg,multi_test,multi,730,2022,0.361029,730,3
images/13637.jpg,multi_train,multi,730,1410,0.51773,730,5
images/13639.jpg,multi_train,multi,730,1822,0.400659,730,1
images/1364.jpg,multi_train,multi,2000,2460,0.813008,2000,3
images/13640.jpg,multi_train,multi,730,982,0.743381,730,2
images/13642.jpg,single_train,single,730,1090,0.669725,730,4
images/13643.jpg,multi_train,multi,730,1628,0.448403,730,5
images/13645.jpg,multi_train,multi,730,798,0.914787,730,2
images/13646.jpg,multi_train,multi,730,1254,0.582137,730,4
images/13649.jpg,multi_train,multi,730,764,0.955497,730,7
images/1365.jpg,multi_test,multi,1589,1936,0.820764,1589,5
images/13650.jpg,multi_train,multi,730,762,0.958005,730,3
images/13651.jpg,multi_train,multi,730,762,0.958005,730,4
images/13652.jpg,single_train,single,730,811,0.900123,730,2
images/13653.jpg,multi_train,multi,730,811,0.900123,730,2
images/13655.jpg,single_train,single,730,811,0.900123,730,4
images/13657.jpg,multi_train,multi,730,763,0.95675,730,5
images/13659.jpg,single_train,single,730,1085,0.672811,730,6
images/1366.jpg,multi_train,multi,1416,1997,0.709064,1416,1
images/13662.jpg,single_train,single,730,1085,0.672811,730,5
images/13663.jpg,multi_train,multi,730,1085,0.672811,730,5
images/13664.jpg,multi_train,multi,730,1085,0.672811,730,1
images/13665.jpg,"multi_train,single_train","multi,single",730,1085,0.672811,730,6
images/13666.jpg,multi_train,multi,730,1085,0.672811,730,2
images/13667.jpg,multi_train,multi,730,1085,0.672811,730,2
images/13668.jpg,"multi_train,single_train","multi,single",730,1194,0.61139,730,8
images/13669.jpg,single_train,single,730,1560,0.467949,730,8
images/1367.jpg,single_train,single,2500,3526,0.709019,2500,3
images/13670.jpg,multi_train,multi,730,1033,0.70668,730,2
images/13673.jpg,single_train,single,730,951,0.767613,730,6
images/13675.jpg,multi_train,multi,730,2344,0.311433,730,1
images/13677.jpg,multi_train,multi,730,1398,0.522175,730,3
images/13678.jpg,multi_train,multi,730,947,0.770855,730,2
images/13679.jpg,multi_train,multi,730,1053,0.693257,730,3
images/13680.jpg,multi_train,multi,730,1203,0.606816,730,3
images/13681.jpg,multi_train,multi,730,1216,0.600329,730,4
images/13682.jpg,multi_train,multi,730,1998,0.365365,730,4
images/13683.jpg,multi_test,multi,730,1844,0.395879,730,1
images/13684.jpg,multi_train,multi,730,564,1.294326,564,1
images/13686.jpg,multi_train,multi,730,564,1.294326,564,2
images/13687.jpg,multi_train,multi,730,564,1.294326,564,1
images/13688.jpg,multi_train,multi,730,1326,0.550528,730,5
images/13689.jpg,multi_train,multi,730,1153,0.633131,730,5
images/1369.jpg,multi_train,multi,1416,1724,0.821346,1416,3
images/13690.jpg,multi_train,multi,730,1629,0.448128,730,2
images/13691.jpg,single_train,single,730,615,1.186992,615,4
images/13693.jpg,multi_train,multi,730,1800,0.405556,730,5
images/13696.jpg,multi_train,multi,730,1029,0.709427,730,1
images/137.jpg,multi_train,multi,2500,3542,0.705816,2500,1
images/13700.jpg,multi_train,multi,730,1029,0.709427,730,2
images/13703.jpg,multi_train,multi,730,1029,0.709427,730,4
images/13705.jpg,single_train,single,730,1029,0.709427,730,7
images/13706.jpg,multi_train,multi,730,1029,0.709427,730,3
images/13707.jpg,multi_train,multi,730,1029,0.709427,730,5
images/13708.jpg,multi_train,multi,730,1029,0.709427,730,2
images/13709.jpg,multi_train,multi,730,1029,0.709427,730,3
images/13710.jpg,multi_train,multi,730,1029,0.709427,730,1
images/13712.jpg,multi_train,multi,730,1605,0.454829,730,3
images/13715.jpg,"multi_train,single_train","multi,single",730,1241,0.588235,730,12
images/13716.jpg,multi_train,multi,730,875,0.834286,730,2
images/13717.jpg,multi_train,multi,730,1040,0.701923,730,2
images/13721.jpg,"multi_train,single_train","multi,single",730,2014,0.362463,730,5
images/13722.jpg,multi_train,multi,730,1811,0.403092,730,1
images/13723.jpg,multi_train,multi,730,970,0.752577,730,1
images/13724.jpg,multi_train,multi,730,1430,0.51049,730,1
images/13725.jpg,multi_train,multi,730,1363,0.535583,730,1
images/13728.jpg,multi_train,multi,730,1095,0.666667,730,2
images/1373.jpg,multi_train,multi,2000,3857,0.518538,2000,3
images/13730.jpg,multi_train,multi,730,1592,0.458543,730,1
images/13733.jpg,multi_train,multi,730,1056,0.691288,730,2
images/13734.jpg,multi_train,multi,730,1382,0.52822,730,4
images/13735.jpg,multi_train,multi,730,1067,0.684161,730,6
images/13736.jpg,multi_train,multi,730,1366,0.534407,730,1
images/13737.jpg,multi_train,multi,730,1198,0.609349,730,1
images/13738.jpg,"multi_train,single_train","multi,single",730,1274,0.572998,730,6
images/13739.jpg,multi_train,multi,730,1198,0.609349,730,1
images/13741.jpg,single_train,single,730,1198,0.609349,730,6
images/13742.jpg,"multi_train,single_train","multi,single",730,1198,0.609349,730,5
images/13745.jpg,multi_train,multi,730,1206,0.605307,730,6
images/13747.jpg,multi_test,multi,730,1013,0.720632,730,3
images/13749.jpg,multi_train,multi,730,1221,0.597871,730,6
images/13750.jpg,single_train,single,730,1097,0.665451,730,5
images/13753.jpg,multi_train,multi,730,1454,0.502063,730,4
images/13757.jpg,multi_train,multi,730,1483,0.492245,730,1
images/1376.jpg,"multi_train,single_train","multi,single",2000,3211,0.622859,2000,14
images/13761.jpg,multi_train,multi,730,1240,0.58871,730,2
images/13762.jpg,single_train,single,730,803,0.909091,730,7
images/13764.jpg,multi_train,multi,496,744,0.666667,496,2
images/13766.jpg,multi_test,multi,496,744,0.666667,496,3
images/13768.jpg,multi_train,multi,496,744,0.666667,496,3
images/1377.jpg,single_train,single,2000,3830,0.522193,2000,7
images/13771.jpg,multi_train,multi,730,1095,0.666667,730,4
images/13774.jpg,multi_train,multi,730,1095,0.666667,730,3
images/13775.jpg,multi_test,multi,730,1095,0.666667,730,3
images/13776.jpg,"multi_train,single_train","multi,single",496,744,0.666667,496,15
images/13778.jpg,single_train,single,496,744,0.666667,496,9
images/13779.jpg,single_train,single,496,744,0.666667,496,9
images/13782.jpg,multi_test,multi,496,744,0.666667,496,3
images/13783.jpg,multi_train,multi,730,1354,0.539143,730,5
images/13784.jpg,single_test,single,730,1954,0.373593,730,1
images/13788.jpg,single_train,single,730,822,0.888078,730,6
images/13796.jpg,single_test,single,730,1138,0.641476,730,6
images/13798.jpg,multi_train,multi,730,1240,0.58871,730,1
images/13799.jpg,multi_train,multi,730,1292,0.565015,730,9
images/13800.jpg,multi_train,multi,730,1167,0.625536,730,6
images/13803.jpg,"multi_train,single_train","multi,single",730,1692,0.431442,730,9
images/13807.jpg,single_train,single,730,1271,0.574351,730,5
images/13808.jpg,multi_train,multi,730,1458,0.500686,730,3
images/13810.jpg,multi_train,multi,730,1499,0.486991,730,6
images/13811.jpg,multi_train,multi,730,1499,0.486991,730,3
images/13812.jpg,multi_train,multi,730,1738,0.420023,730,6
images/13813.jpg,multi_train,multi,730,1738,0.420023,730,4
images/13814.jpg,multi_train,multi,730,1271,0.574351,730,5
images/13815.jpg,"multi_train,single_train","multi,single",730,1271,0.574351,730,10
images/13816.jpg,multi_train,multi,730,1271,0.574351,730,3
images/13817.jpg,multi_train,multi,730,1271,0.574351,730,3
images/1382.jpg,multi_train,multi,714,1216,0.587171,714,4
images/13821.jpg,single_train,single,730,846,0.862884,730,9
images/13822.jpg,multi_train,multi,730,1697,0.430171,730,1
images/13826.jpg,multi_train,multi,1625,3197,0.508289,1625,9
images/13828.jpg,multi_test,multi,730,986,0.740365,730,3
images/13829.jpg,multi_train,multi,730,1363,0.535583,730,3
images/1383.jpg,multi_train,multi,2500,3381,0.739426,2500,6
images/13830.jpg,multi_train,multi,730,1297,0.562837,730,3
images/13831.jpg,multi_train,multi,730,1297,0.562837,730,8
images/13832.jpg,multi_train,multi,730,1297,0.562837,730,3
images/13833.jpg,multi_train,multi,730,1297,0.562837,730,8
images/13834.jpg,multi_train,multi,730,1297,0.562837,730,3
images/13836.jpg,multi_train,multi,730,1622,0.450062,730,2
images/13837.jpg,multi_train,multi,730,1604,0.455112,730,2
images/13838.jpg,multi_train,multi,730,1622,0.450062,730,2
images/13839.jpg,multi_train,multi,1200,1744,0.688073,1200,2
images/1384.jpg,multi_train,multi,1082,810,1.335802,810,4
images/13840.jpg,single_train,single,730,1038,0.703276,730,2
images/13846.jpg,multi_train,multi,1200,2951,0.406642,1200,2
images/13848.jpg,multi_train,multi,1200,2479,0.484066,1200,9
images/13849.jpg,multi_train,multi,1200,2971,0.403904,1200,2
images/1385.jpg,multi_train,multi,1342,1773,0.756909,1342,3
images/13850.jpg,"multi_train,single_train","multi,single",1200,3342,0.359066,1200,13
images/1386.jpg,multi_train,multi,1302,2750,0.473455,1302,2
images/13860.jpg,multi_train,multi,1200,2260,0.530973,1200,3
images/13867.jpg,multi_test,multi,1032,2082,0.495677,1032,1
images/13868.jpg,multi_test,multi,1032,1613,0.639802,1032,1
images/1387.jpg,multi_train,multi,2500,3373,0.74118,2500,3
