image_path,split_names,task_families,edge_density,entropy,connected_components,usage_count
images/14829.jpg,multi_train,multi,0.02433,3.173395,116,1
images/1483.jpg,multi_test,multi,0.016671,5.357881,3458,6
images/14831.jpg,multi_test,multi,0.021029,2.848652,376,3
images/14833.jpg,single_test,single,0.038171,1.408733,500,10
images/14837.jpg,multi_train,multi,0.050115,2.5818,525,2
images/14838.jpg,multi_train,multi,0.031125,2.850376,548,5
images/1484.jpg,multi_train,multi,0.020583,3.536334,894,1
images/14840.jpg,multi_train,multi,0.035371,2.579491,993,5
images/14841.jpg,multi_train,multi,0.032026,5.833391,149,3
images/14845.jpg,single_train,single,0.05079,5.624404,752,8
images/14847.jpg,"multi_train,single_train","multi,single",0.071647,2.877083,543,15
images/14850.jpg,multi_train,multi,0.033328,3.269417,303,5
images/14851.jpg,"multi_train,single_train","multi,single",0.034234,4.946027,502,12
images/14852.jpg,multi_train,multi,0.042615,3.940026,1463,4
images/14855.jpg,multi_train,multi,0.041654,6.180931,734,3
images/14857.jpg,multi_train,multi,0.035649,3.319403,611,2
images/14858.jpg,"multi_train,single_train","multi,single",0.038846,3.240939,693,8
images/14861.jpg,multi_train,multi,0.105515,5.90848,2262,2
images/14862.jpg,multi_train,multi,0.101212,5.711538,2131,2
images/14863.jpg,multi_train,multi,0.09875,5.880746,1563,1
images/14864.jpg,multi_train,multi,0.096803,6.150112,2503,2
images/14867.jpg,single_train,single,0.031155,2.728786,43,6
images/14870.jpg,multi_test,multi,0.056607,4.603105,1179,4
images/14874.jpg,multi_test,multi,0.046476,4.059674,962,4
images/1488.jpg,multi_train,multi,0.025967,2.608611,791,5
images/14883.jpg,multi_train,multi,0.018589,2.535175,740,4
images/14886.jpg,"multi_test,single_test","multi,single",0.032667,1.78167,793,14
images/14889.jpg,multi_train,multi,0.049526,4.14821,1925,3
images/14890.jpg,multi_test,multi,0.04254,5.095201,586,3
images/14891.jpg,multi_test,multi,0.042726,5.484939,645,8
images/14892.jpg,multi_test,multi,0.042989,2.918774,556,8
images/14893.jpg,"multi_test,single_test","multi,single",0.043615,2.915423,573,15
images/14894.jpg,multi_test,multi,0.044173,3.003895,522,3
images/14895.jpg,multi_test,multi,0.043108,2.932805,526,3
images/14899.jpg,multi_train,multi,0.039204,2.835595,296,3
images/14900.jpg,multi_train,multi,0.053825,5.145466,21,5
images/14901.jpg,multi_train,multi,0.05,5.47435,27,3
images/14902.jpg,multi_train,multi,0.052254,5.977435,26,2
images/14910.jpg,single_test,single,0.031183,5.838806,97,10
images/14923.jpg,multi_train,multi,0.030954,5.830579,96,4
images/14926.jpg,multi_train,multi,0.031133,5.836326,102,4
images/1493.jpg,multi_train,multi,0.024494,4.358776,1149,7
images/14932.jpg,single_test,single,0.030867,5.828922,96,8
images/14934.jpg,single_train,single,0.03184,5.837277,101,5
images/14938.jpg,multi_train,multi,0.030895,5.842943,98,5
images/1494.jpg,single_train,single,0.041077,5.739041,3499,2
images/14945.jpg,multi_train,multi,0.03141,5.832728,102,5
images/14946.jpg,single_train,single,0.030477,5.835912,97,2
images/14948.jpg,single_train,single,0.030554,5.83797,99,9
images/14953.jpg,single_test,single,0.030291,5.834423,97,8
images/14955.jpg,multi_train,multi,0.03088,5.847023,101,4
images/14958.jpg,single_train,single,0.030867,5.840942,99,4
images/1496.jpg,multi_train,multi,0.103734,6.743183,1457,2
images/14969.jpg,multi_test,multi,0.047742,3.373524,812,5
images/14970.jpg,multi_train,multi,0.046878,3.410617,715,4
images/14971.jpg,single_train,single,0.047709,3.379813,816,5
images/14979.jpg,single_train,single,0.040451,2.597006,646,4
images/14987.jpg,multi_test,multi,0.046742,2.780281,931,5
images/14988.jpg,multi_test,multi,0.046196,2.742657,929,5
images/1499.jpg,multi_train,multi,0.0278,4.259431,1461,5
images/14991.jpg,single_train,single,0.052445,3.02015,938,7
images/14996.jpg,multi_train,multi,0.051914,2.841781,538,3
images/1500.jpg,multi_train,multi,0.05921,4.586897,4019,2
images/15010.jpg,single_train,single,0.04578,2.966524,659,6
images/15011.jpg,multi_test,multi,0.046247,2.940305,668,7
images/15012.jpg,multi_train,multi,0.04615,2.951223,730,2
images/15013.jpg,multi_test,multi,0.045537,2.891616,742,4
images/15015.jpg,multi_test,multi,0.045805,2.810364,858,5
images/15027.jpg,single_train,single,0.039888,2.666667,667,8
images/15031.jpg,single_train,single,0.039732,2.587196,767,9
images/15032.jpg,"multi_train,single_train","multi,single",0.040236,2.698287,750,11
images/15033.jpg,single_train,single,0.0401,2.631225,763,10
images/15034.jpg,single_train,single,0.039304,2.552122,678,6
images/15035.jpg,multi_test,multi,0.03919,2.694266,708,4
images/15036.jpg,multi_test,multi,0.039055,2.457543,700,3
images/1504.jpg,single_train,single,0.072778,4.608128,495,7
images/15048.jpg,multi_train,multi,0.029491,5.843161,107,5
images/1505.jpg,multi_train,multi,0.029887,4.980238,716,5
images/15059.jpg,single_train,single,0.043973,2.831263,596,7
images/15073.jpg,multi_train,multi,0.049681,2.940657,610,3
images/15076.jpg,multi_test,multi,0.051898,2.981896,629,3
images/15081.jpg,single_train,single,0.052608,3.06366,641,2
images/15085.jpg,multi_train,multi,0.054697,2.950137,609,5
images/1509.jpg,multi_train,multi,0.018332,2.808888,716,4
images/15093.jpg,single_train,single,0.061676,3.30792,641,3
images/15099.jpg,multi_train,multi,0.050872,2.969468,500,3
images/15101.jpg,multi_test,multi,0.049977,2.951775,542,3
images/15103.jpg,multi_test,multi,0.050422,2.650675,547,3
images/15105.jpg,multi_train,multi,0.05063,2.925298,541,3
images/15106.jpg,"multi_train,single_train","multi,single",0.051233,2.82226,646,6
images/15107.jpg,single_train,single,0.051553,2.894628,546,8
images/15108.jpg,multi_test,multi,0.052594,2.797483,541,5
images/15109.jpg,multi_test,multi,0.055282,2.737884,541,3
images/1511.jpg,multi_train,multi,0.025146,2.387553,621,4
images/15110.jpg,multi_test,multi,0.057562,2.733535,558,5
images/15111.jpg,multi_test,multi,0.057656,2.765976,563,5
images/15112.jpg,multi_train,multi,0.058695,2.743031,517,5
images/15115.jpg,"multi_train,single_train","multi,single",0.057226,2.746206,529,13
images/15118.jpg,multi_train,multi,0.057884,2.869997,537,4
images/15119.jpg,single_train,single,0.059029,2.825827,536,3
images/1512.jpg,multi_test,multi,0.018858,3.864902,974,5
images/15120.jpg,multi_train,multi,0.058378,2.865909,531,5
images/15121.jpg,multi_train,multi,0.058159,2.888844,537,4
images/15122.jpg,multi_train,multi,0.057378,2.726536,515,3
images/15126.jpg,single_train,single,0.062301,2.827268,588,4
images/15127.jpg,multi_train,multi,0.059874,2.873779,606,6
images/15130.jpg,"multi_train,single_train","multi,single",0.062945,2.826457,620,11
images/15131.jpg,multi_train,multi,0.06306,2.891361,619,6
images/15133.jpg,single_test,single,0.067526,2.896818,614,7
images/15139.jpg,single_train,single,0.066438,2.822053,699,4
images/1514.jpg,multi_test,multi,0.050749,3.528532,747,11
images/15145.jpg,multi_test,multi,0.066703,3.027161,722,3
images/15149.jpg,multi_test,multi,0.072895,2.942217,662,3
images/1515.jpg,multi_train,multi,0.02387,3.168934,565,5
images/15154.jpg,multi_train,multi,0.057343,2.91008,709,5
images/15159.jpg,multi_train,multi,0.060873,2.778976,717,5
images/15161.jpg,multi_train,multi,0.062486,2.81832,727,5
images/15162.jpg,single_test,single,0.051207,2.646658,693,2
images/15163.jpg,multi_train,multi,0.06429,2.765276,751,5
images/15164.jpg,multi_train,multi,0.064123,2.725571,733,5
images/15165.jpg,multi_train,multi,0.056505,2.604469,768,5
images/15167.jpg,single_test,single,0.064696,2.626354,737,8
images/15169.jpg,multi_train,multi,0.062639,2.774464,769,4
images/15171.jpg,single_train,single,0.060226,2.763522,896,2
images/15172.jpg,"multi_train,single_train","multi,single",0.060471,2.792272,884,9
images/15176.jpg,multi_test,multi,0.032201,2.505176,649,3
images/1518.jpg,single_train,single,0.022379,4.371615,3335,11
images/15182.jpg,multi_train,multi,0.059475,2.662879,861,3
images/15187.jpg,single_test,single,0.059937,3.512356,761,10
images/15189.jpg,multi_train,multi,0.057138,3.460525,587,5
images/1519.jpg,"multi_train,single_train","multi,single",0.0164,4.270546,1452,5
images/15196.jpg,single_train,single,0.053523,3.440396,754,2
images/1520.jpg,multi_train,multi,0.030034,2.285445,555,1
images/15206.jpg,multi_test,multi,0.051749,3.434023,663,5
images/15207.jpg,single_train,single,0.051935,3.359232,686,9
images/1521.jpg,multi_train,multi,0.057447,4.874283,336,4
images/15212.jpg,single_train,single,0.048438,3.328091,603,10
images/15216.jpg,multi_train,multi,0.047317,3.287746,589,5
images/15221.jpg,multi_train,multi,0.047738,3.348078,629,4
images/15226.jpg,multi_train,multi,0.046765,3.331277,789,4
images/15229.jpg,multi_train,multi,0.045611,3.357043,604,5
images/1523.jpg,multi_train,multi,0.062165,3.965468,595,2
images/15232.jpg,single_train,single,0.045628,3.38909,606,10
images/1524.jpg,multi_train,multi,0.03466,3.231547,1326,2
images/15255.jpg,single_train,single,0.054347,3.405397,707,7
images/15260.jpg,single_train,single,0.060784,3.472444,721,8
images/15273.jpg,single_train,single,0.059208,3.606301,759,8
images/15276.jpg,multi_test,multi,0.058509,3.407241,726,5
images/15278.jpg,single_train,single,0.057517,3.464736,738,8
images/15280.jpg,single_train,single,0.057398,3.492791,726,9
images/1529.jpg,multi_train,multi,0.028755,2.672571,1311,2
images/15292.jpg,single_train,single,0.053583,3.338673,723,7
images/15294.jpg,single_test,single,0.053673,3.509387,806,11
images/153.jpg,"multi_train,single_train","multi,single",0.025342,5.350401,557,9
images/15305.jpg,single_train,single,0.054111,3.56903,770,10
images/15307.jpg,single_train,single,0.052619,3.451259,727,10
images/1531.jpg,multi_train,multi,0.027403,1.709696,701,7
images/15310.jpg,single_train,single,0.052588,3.385184,737,9
images/15318.jpg,multi_train,multi,0.03002,1.67096,1426,1
images/15322.jpg,multi_train,multi,0.043305,4.790485,5868,2
images/15326.jpg,multi_train,multi,0.043643,3.931448,1186,1
images/15337.jpg,multi_train,multi,0.062034,4.643936,4000,2
images/15341.jpg,multi_train,multi,0.032424,3.218958,221,5
images/15342.jpg,"multi_train,single_train","multi,single",0.031738,3.362232,208,9
images/15345.jpg,multi_train,multi,0.025088,2.068787,3847,5
images/15346.jpg,multi_train,multi,0.031503,6.219247,154,3
images/15348.jpg,multi_train,multi,0.043922,5.958465,1651,1
images/15353.jpg,multi_train,multi,0.055693,2.762001,2561,3
images/15354.jpg,multi_train,multi,0.051579,2.688919,2087,2
images/15355.jpg,multi_train,multi,0.024415,2.005917,8275,1
images/15356.jpg,multi_train,multi,0.039478,1.829673,777,1
images/15357.jpg,multi_train,multi,0.045048,2.558486,4284,1
images/15358.jpg,multi_train,multi,0.04011,2.525884,4237,5
images/1536.jpg,"multi_train,single_train","multi,single",0.054505,4.370962,1086,6
images/15364.jpg,multi_test,multi,0.057829,2.262669,335,5
images/15365.jpg,multi_train,multi,0.037781,1.666447,554,5
images/15366.jpg,multi_train,multi,0.026241,1.984378,625,8
images/1537.jpg,multi_train,multi,0.054374,4.062516,1121,4
images/15375.jpg,"multi_train,single_train","multi,single",0.055189,4.590378,37,12
images/15376.jpg,single_train,single,0.054914,4.585991,38,12
images/15377.jpg,multi_train,multi,0.055,4.467822,44,7
images/15380.jpg,multi_train,multi,0.05631,5.478814,40,2
images/15381.jpg,multi_train,multi,0.041235,1.88022,424,4
images/15383.jpg,multi_train,multi,0.029419,6.011349,1837,4
images/15387.jpg,single_train,single,0.04033,2.110408,1237,11
images/1539.jpg,multi_train,multi,0.034631,3.274275,1180,3
images/15396.jpg,multi_train,multi,0.039653,2.547498,1213,4
images/15399.jpg,multi_train,multi,0.032446,6.167765,166,4
images/15400.jpg,single_train,single,0.0423,2.251483,915,9
images/15401.jpg,multi_train,multi,0.052711,2.854682,853,4
images/15405.jpg,"multi_train,single_train","multi,single",0.047781,2.610751,2146,15
images/1541.jpg,single_train,single,0.073098,6.216875,762,9
images/15410.jpg,multi_train,multi,0.026939,2.499513,592,5
images/15412.jpg,multi_train,multi,0.061157,4.019821,869,2
images/15413.jpg,single_train,single,0.043616,5.64296,2574,4
images/15416.jpg,multi_train,multi,0.033145,1.958683,2284,1
images/15418.jpg,multi_test,multi,0.035388,6.249583,8494,1
images/1542.jpg,single_train,single,0.025317,5.079845,1173,7
images/15424.jpg,multi_train,multi,0.030298,4.613213,1564,3
images/15426.jpg,multi_train,multi,0.025612,5.371072,1400,1
images/15428.jpg,multi_train,multi,0.03903,5.617848,1580,1
images/1543.jpg,"multi_train,single_train","multi,single",0.020235,3.050589,794,15
images/15430.jpg,multi_train,multi,0.023535,4.632191,3358,3
images/15432.jpg,"multi_train,single_train","multi,single",0.026837,4.931989,5165,10
images/15434.jpg,single_train,single,0.035528,4.563786,1425,5
images/15436.jpg,single_train,single,0.04596,6.490249,6962,6
images/15439.jpg,single_train,single,0.04276,6.460366,4848,7
images/15441.jpg,multi_train,multi,0.04365,6.958854,6426,3
images/15443.jpg,multi_train,multi,0.035968,4.016833,1815,2
images/15446.jpg,"multi_test,single_test","multi,single",0.032092,4.922168,1728,10
images/15448.jpg,multi_test,multi,0.022566,7.017535,13149,1
images/15449.jpg,multi_train,multi,0.01842,5.026529,3812,3
images/15454.jpg,multi_train,multi,0.01132,5.500703,5362,2
images/15458.jpg,"multi_train,single_train","multi,single",0.034876,5.585845,4497,8
images/1546.jpg,multi_train,multi,0.040852,4.90315,4348,5
images/15460.jpg,multi_train,multi,0.027436,4.416024,1254,2
images/15463.jpg,multi_train,multi,0.033502,5.424377,1210,2
images/15469.jpg,single_train,single,0.018708,5.097904,6581,10
images/1547.jpg,multi_train,multi,0.019003,3.897491,1080,3
images/15472.jpg,multi_train,multi,0.024386,3.194059,5178,3
images/15474.jpg,multi_train,multi,0.03737,5.884121,7769,2
images/15475.jpg,multi_train,multi,0.036653,4.949281,9096,4
images/15478.jpg,single_train,single,0.025469,2.830365,1876,7
images/15484.jpg,multi_train,multi,0.031242,3.085668,1058,2
images/15487.jpg,multi_train,multi,0.032919,6.379935,1870,3
images/15489.jpg,multi_train,multi,0.032732,3.049867,2616,2
images/1549.jpg,single_train,single,0.090918,5.29461,863,9
images/15491.jpg,"multi_train,single_train","multi,single",0.028815,3.113176,984,5
images/15492.jpg,multi_train,multi,0.026445,3.107002,2229,3
images/15495.jpg,single_train,single,0.062401,3.197726,3578,10
images/15496.jpg,single_train,single,0.03868,1.972912,1439,8
images/15498.jpg,multi_train,multi,0.061449,5.015738,7944,3
images/15499.jpg,single_train,single,0.04165,4.275647,3380,8
images/15502.jpg,single_train,single,0.038884,3.18499,2959,10
images/15504.jpg,single_train,single,0.050271,3.229548,541,9
images/15508.jpg,single_train,single,0.062573,2.102978,919,9
images/15512.jpg,single_train,single,0.065309,4.806418,4759,8
images/15513.jpg,multi_test,multi,0.062038,3.138352,1523,1
images/15514.jpg,multi_train,multi,0.031613,2.288733,1375,3
images/15519.jpg,multi_test,multi,0.056098,4.92782,1149,5
images/15527.jpg,multi_train,multi,0.043858,4.178625,9316,2
images/15528.jpg,single_train,single,0.021848,1.800024,784,8
images/15530.jpg,multi_train,multi,0.032081,3.852436,615,5
images/15531.jpg,multi_train,multi,0.071756,3.287403,8756,3
images/15532.jpg,multi_train,multi,0.023812,3.331434,843,2
images/15534.jpg,single_train,single,0.02827,1.86851,572,1
images/15535.jpg,multi_train,multi,0.033714,3.467314,744,2
images/15537.jpg,single_train,single,0.028957,3.789827,2280,11
images/15538.jpg,"multi_train,single_train","multi,single",0.037197,5.48444,2665,9
images/1554.jpg,multi_test,multi,0.029197,4.846206,4104,2
images/15540.jpg,multi_train,multi,0.035271,5.650393,2685,2
images/15542.jpg,single_train,single,0.029925,5.026496,3386,1
images/15545.jpg,multi_train,multi,0.035498,4.200324,2390,5
images/15546.jpg,single_train,single,0.040285,5.755236,2794,5
images/15548.jpg,multi_train,multi,0.036286,5.175741,3297,1
images/15551.jpg,multi_train,multi,0.033027,5.555364,2531,3
images/15554.jpg,multi_train,multi,0.040056,6.252004,2512,3
images/15555.jpg,single_train,single,0.030096,3.753096,3233,6
images/15557.jpg,multi_train,multi,0.037852,4.28341,999,2
images/15561.jpg,multi_test,multi,0.032578,3.049473,1108,1
images/15567.jpg,multi_train,multi,0.033576,5.281579,2494,8
images/15569.jpg,multi_train,multi,0.033455,5.43788,1273,3
images/15570.jpg,single_train,single,0.034801,5.264268,7410,11
images/15575.jpg,multi_train,multi,0.040745,4.502022,1453,2
images/15576.jpg,multi_train,multi,0.04163,4.544209,1453,2
images/15578.jpg,multi_train,multi,0.038295,5.520684,1834,3
images/1558.jpg,multi_train,multi,0.058469,4.763023,896,2
images/15580.jpg,multi_test,multi,0.050772,4.129434,7064,5
images/15581.jpg,single_train,single,0.024488,4.692999,1555,1
images/15582.jpg,multi_test,multi,0.062524,4.451645,7018,12
images/15583.jpg,multi_train,multi,0.031577,2.801819,1008,2
images/15584.jpg,"multi_train,single_train","multi,single",0.026722,3.202671,1226,8
images/15587.jpg,multi_train,multi,0.024611,2.226811,473,2
images/15588.jpg,multi_test,multi,0.066986,4.498128,7338,2
images/1559.jpg,"multi_test,single_test","multi,single",0.048941,4.875154,2338,6
images/15590.jpg,multi_test,multi,0.048969,4.348726,6804,5
images/15595.jpg,multi_train,multi,0.031514,2.905339,1552,2
images/15596.jpg,"multi_train,single_train","multi,single",0.02223,2.805913,479,10
images/15609.jpg,"multi_train,single_train","multi,single",0.124668,5.760067,3151,10
images/1561.jpg,multi_train,multi,0.027134,3.980093,878,3
images/15610.jpg,multi_train,multi,0.023687,5.617909,2233,3
images/15611.jpg,multi_train,multi,0.04231,5.670099,1372,3
images/15612.jpg,multi_train,multi,0.056709,3.261735,1311,1
images/15614.jpg,multi_train,multi,0.098531,6.390216,1076,1
images/15615.jpg,multi_train,multi,0.026661,3.203415,1030,4
images/15616.jpg,single_train,single,0.039134,5.542911,7354,9
images/15617.jpg,single_train,single,0.060655,6.110179,2284,10
images/15619.jpg,multi_train,multi,0.06394,2.288565,931,2
images/15624.jpg,multi_train,multi,0.041413,2.905124,976,5
images/15628.jpg,single_train,single,0.046327,1.423991,1012,8
images/15629.jpg,multi_train,multi,0.055412,4.58593,4066,2
images/1563.jpg,multi_train,multi,0.026806,3.81219,663,5
images/15632.jpg,"multi_train,single_train","multi,single",0.037902,4.936,799,10
images/15639.jpg,multi_train,multi,0.033283,4.914103,4373,3
images/15640.jpg,multi_train,multi,0.033587,2.751704,902,2
images/15641.jpg,single_train,single,0.023635,3.622686,637,5
images/15642.jpg,single_train,single,0.055998,4.497554,947,11
images/15649.jpg,multi_train,multi,0.031972,2.932858,535,2
images/15658.jpg,multi_train,multi,0.025628,3.274378,892,1
images/15659.jpg,single_train,single,0.040832,5.912321,861,10
images/1566.jpg,multi_train,multi,0.057909,4.264509,809,3
images/15660.jpg,multi_train,multi,0.058497,2.805369,1060,3
images/15667.jpg,single_train,single,0.043375,4.053532,705,6
images/15669.jpg,multi_train,multi,0.023116,2.871221,624,2
images/15674.jpg,single_train,single,0.032786,6.081904,927,11
images/15675.jpg,single_train,single,0.063242,4.638884,3264,13
images/15677.jpg,"multi_train,single_train","multi,single",0.043832,6.851315,1934,4
images/15679.jpg,multi_train,multi,0.067315,4.29121,2276,1
images/1568.jpg,multi_test,multi,0.065722,4.486125,2347,2
images/15687.jpg,single_train,single,0.045387,3.466286,767,13
images/1569.jpg,multi_train,multi,0.032227,3.656791,817,2
images/15693.jpg,"multi_train,single_train","multi,single",0.043303,4.330845,7213,8
images/15694.jpg,multi_train,multi,0.045726,4.551961,5645,2
images/15697.jpg,multi_train,multi,0.025092,3.979096,695,2
images/157.jpg,multi_test,multi,0.020112,3.625052,2637,4
images/15702.jpg,single_test,single,0.022573,3.170827,354,6
images/15703.jpg,multi_train,multi,0.020271,3.322789,629,1
images/1571.jpg,multi_train,multi,0.045541,5.165415,1907,4
images/15717.jpg,"multi_train,single_train","multi,single",0.103804,5.030167,7434,13
images/15718.jpg,multi_train,multi,0.045839,1.482617,746,2
images/15719.jpg,multi_train,multi,0.050247,4.100603,2227,1
images/1572.jpg,multi_test,multi,0.035135,3.984187,4607,5
images/15721.jpg,multi_train,multi,0.080925,6.324646,2413,2
images/15722.jpg,multi_train,multi,0.033935,6.212373,18734,2
images/15724.jpg,single_train,single,0.046028,4.603828,651,9
images/15726.jpg,single_train,single,0.091314,6.524389,2827,9
images/1573.jpg,multi_train,multi,0.020735,2.607006,758,5
images/15730.jpg,multi_train,multi,0.026932,4.162558,1194,3
images/15732.jpg,single_train,single,0.050399,4.236229,4620,14
images/15736.jpg,single_train,single,0.037628,4.263028,9696,12
images/1574.jpg,multi_train,multi,0.019122,4.281987,1165,3
images/15741.jpg,multi_train,multi,0.035215,4.515463,2452,4
images/15744.jpg,"multi_train,single_train","multi,single",0.023436,2.297725,1067,7
images/15747.jpg,multi_train,multi,0.033075,5.660354,270,5
images/1575.jpg,multi_train,multi,0.036283,3.377034,674,1
images/15754.jpg,multi_train,multi,0.032178,2.880649,852,3
images/15756.jpg,single_train,single,0.047032,4.965098,1273,5
images/1576.jpg,multi_train,multi,0.06418,5.245506,1012,4
images/15762.jpg,multi_test,multi,0.06083,6.890002,919,2
images/15769.jpg,"multi_train,single_train","multi,single",0.0417,2.948822,966,13
images/1577.jpg,multi_train,multi,0.03208,4.829087,3954,2
images/15772.jpg,multi_test,multi,0.093388,6.200607,1905,3
images/15774.jpg,multi_train,multi,0.059722,5.975649,437,5
images/15776.jpg,multi_train,multi,0.050075,2.908957,1260,4
images/15777.jpg,multi_train,multi,0.055734,7.602499,540,3
images/15779.jpg,multi_train,multi,0.060085,7.61209,987,3
images/15780.jpg,multi_train,multi,0.061824,7.631757,1007,3
images/15782.jpg,single_train,single,0.03629,3.293996,611,9
images/15784.jpg,multi_train,multi,0.06185,4.001077,3063,5
images/15785.jpg,multi_train,multi,0.069592,5.52975,505,4
images/15788.jpg,multi_train,multi,0.044111,5.831572,419,1
images/15789.jpg,multi_train,multi,0.044316,5.886009,418,1
images/15796.jpg,multi_test,multi,0.060123,6.033629,2711,2
images/15799.jpg,multi_train,multi,0.04584,3.51999,1449,4
images/1580.jpg,multi_train,multi,0.022047,2.731317,568,6
images/15801.jpg,multi_train,multi,0.072849,4.149082,410,3
images/15803.jpg,multi_test,multi,0.072944,6.682318,965,3
images/15804.jpg,single_train,single,0.039108,6.520083,395,7
images/15809.jpg,single_train,single,0.061335,2.780661,71,6
images/1581.jpg,multi_train,multi,0.058678,5.04792,504,4
images/15810.jpg,multi_test,multi,0.057871,2.660129,74,2
images/15811.jpg,multi_test,multi,0.062091,2.783163,79,2
images/15812.jpg,single_train,single,0.062357,2.808355,93,7
images/15815.jpg,multi_train,multi,0.028269,4.642862,3182,2
images/15816.jpg,single_train,single,0.062757,4.9737,1578,6
images/15818.jpg,single_test,single,0.073434,6.657717,1637,9
images/15820.jpg,single_train,single,0.117967,6.015238,849,9
images/15821.jpg,multi_train,multi,0.080656,7.238741,1428,7
images/15822.jpg,multi_train,multi,0.031407,3.199297,773,5
images/15823.jpg,multi_train,multi,0.052587,4.396984,1462,5
images/15827.jpg,multi_test,multi,0.021147,3.720306,389,2
images/15828.jpg,multi_train,multi,0.078638,6.639415,468,2
images/1583.jpg,multi_train,multi,0.023148,3.023933,531,5
images/15830.jpg,"multi_train,single_train","multi,single",0.040588,4.18817,437,9
images/15837.jpg,multi_train,multi,0.042634,4.655531,436,4
images/1584.jpg,multi_train,multi,0.026683,3.857233,724,3
images/15848.jpg,multi_train,multi,0.077469,2.086448,689,1
images/1585.jpg,multi_train,multi,0.063967,4.061825,1957,1
images/15857.jpg,multi_train,multi,0.059458,3.332414,4394,2
images/15858.jpg,multi_train,multi,0.058901,3.218545,3826,10
images/15859.jpg,"multi_train,single_train","multi,single",0.068455,3.405986,4700,17
images/1586.jpg,multi_train,multi,0.084327,7.280546,6557,3
images/15862.jpg,multi_train,multi,0.040192,5.258965,3577,2
images/15865.jpg,multi_train,multi,0.057245,3.543391,1227,1
images/1587.jpg,multi_train,multi,0.026961,4.019396,1034,3
images/15871.jpg,single_train,single,0.044632,2.725924,944,12
images/15872.jpg,"multi_train,single_train","multi,single",0.047362,3.066933,496,12
images/15873.jpg,multi_train,multi,0.073445,3.45777,4745,4
images/15876.jpg,single_test,single,0.050172,2.24039,774,10
images/15879.jpg,multi_train,multi,0.054936,2.159097,2091,2
images/15882.jpg,multi_train,multi,0.053658,3.35206,871,1
images/15885.jpg,multi_train,multi,0.077567,3.861191,3213,1
images/15886.jpg,multi_train,multi,0.102733,4.969562,722,2
images/15891.jpg,multi_test,multi,0.066991,2.672349,1265,3
images/15893.jpg,multi_train,multi,0.055978,4.305435,615,1
images/15894.jpg,single_train,single,0.030394,2.10945,1611,10
images/15895.jpg,single_train,single,0.075138,4.047147,1970,9
images/15899.jpg,single_train,single,0.055365,2.724114,1396,11
images/15903.jpg,multi_test,multi,0.089068,4.816843,5249,1
images/15904.jpg,multi_train,multi,0.051407,2.68355,2796,1
images/15907.jpg,"multi_train,single_train","multi,single",0.056779,2.434817,735,9
images/15909.jpg,multi_train,multi,0.044699,3.864035,1981,1
images/15915.jpg,multi_train,multi,0.071721,3.478424,1448,3
images/15916.jpg,single_train,single,0.072364,4.551647,486,1
images/15923.jpg,single_train,single,0.03015,6.76058,258,6
images/15928.jpg,single_train,single,0.117651,5.646962,411,7
images/15933.jpg,single_train,single,0.068439,1.868361,1389,8
images/15936.jpg,single_train,single,0.067848,4.248556,923,11
images/1594.jpg,multi_train,multi,0.033557,4.336735,1002,2
images/15940.jpg,multi_test,multi,0.058688,2.734172,983,3
images/15941.jpg,multi_train,multi,0.048495,5.227528,2935,2
images/15943.jpg,multi_train,multi,0.06329,3.405873,4434,4
images/15945.jpg,multi_train,multi,0.062881,3.698993,973,2
images/15947.jpg,single_test,single,0.057056,1.903436,861,6
images/15949.jpg,single_train,single,0.06038,6.277155,841,7
images/1595.jpg,multi_train,multi,0.07606,5.735771,1039,2
images/15951.jpg,multi_test,multi,0.04953,4.154929,1033,2
images/15952.jpg,multi_test,multi,0.055934,4.333576,456,5
images/15956.jpg,single_train,single,0.046421,1.896875,2646,6
images/1596.jpg,single_test,single,0.078685,5.060835,1274,12
images/15960.jpg,multi_train,multi,0.071284,5.913083,2065,1
images/15962.jpg,multi_train,multi,0.050695,4.03602,326,5
images/15965.jpg,multi_train,multi,0.062386,2.315189,1206,3
images/15966.jpg,single_train,single,0.129469,5.492279,2489,7
images/15968.jpg,multi_train,multi,0.042749,2.207436,461,4
images/15970.jpg,multi_train,multi,0.025688,3.475211,1810,1
images/15974.jpg,multi_train,multi,0.085891,3.848881,302,3
images/15975.jpg,single_train,single,0.041116,6.521676,409,9
images/15978.jpg,multi_train,multi,0.045495,3.537534,2553,2
images/15979.jpg,multi_train,multi,0.025592,3.067553,1862,5
images/15984.jpg,multi_train,multi,0.041364,3.655828,920,1
images/15985.jpg,single_train,single,0.022554,3.560744,2223,6
images/1599.jpg,multi_train,multi,0.025411,4.943994,748,1
images/15991.jpg,multi_train,multi,0.105009,5.901186,1468,4
images/15992.jpg,single_train,single,0.079772,5.523222,769,6
images/15995.jpg,multi_train,multi,0.094022,5.110322,2561,3
images/15996.jpg,single_train,single,0.033619,4.074458,2362,10
images/15999.jpg,single_train,single,0.060147,4.820172,991,6
images/160.jpg,multi_train,multi,0.020007,6.755335,2271,1
images/1600.jpg,"multi_test,single_test","multi,single",0.05473,6.321694,2592,10
images/16001.jpg,multi_train,multi,0.06702,4.755597,540,4
images/16002.jpg,multi_train,multi,0.055612,5.773609,659,7
images/16003.jpg,multi_train,multi,0.063425,4.836857,2677,4
